file_name,duration_of_speech,count_of_speech,speech_timestamps,mean_speach_duration,duration_of_silence,count_of_silence,silence_timestamps,mean_silence_duration
N-1015-RAT-1-robb.wav,33.78,10,"[{'start': 2.6, 'end': 10.7}, {'start': 12.1, 'end': 14.5}, {'start': 15.6, 'end': 16.4}, {'start': 17.7, 'end': 23.3}, {'start': 25.7, 'end': 28.0}, {'start': 29.3, 'end': 30.8}, {'start': 36.5, 'end': 38.5}, {'start': 40.8, 'end': 45.2}, {'start': 46.4, 'end': 49.0}, {'start': 50.2, 'end': 54.28}]",3.378,20.5,11,"[{'start': 0, 'end': 2.6}, {'start': 10.7, 'end': 1.4000000000000004}, {'start': 14.5, 'end': 1.0999999999999996}, {'start': 16.4, 'end': 1.3000000000000007}, {'start': 23.3, 'end': 2.3999999999999986}, {'start': 28.0, 'end': 1.3000000000000007}, {'start': 30.8, 'end': 5.699999999999999}, {'start': 38.5, 'end': 2.299999999999997}, {'start': 45.2, 'end': 1.1999999999999957}, {'start': 49.0, 'end': 1.2000000000000028}, {'start': 54.28, 'end': 0.0}]",1.8636363636363635
N-0961-RAT-1-bike.wav,25.9,2,"[{'start': 1.5, 'end': 15.5}, {'start': 20.0, 'end': 31.9}]",12.95,8.54,3,"[{'start': 0, 'end': 1.5}, {'start': 15.5, 'end': 4.5}, {'start': 31.9, 'end': 2.539999999999999}]",2.8466666666666662
N-0928-RAT-1-robb.wav,22.56,3,"[{'start': 7.5, 'end': 13.0}, {'start': 14.2, 'end': 20.1}, {'start': 22.0, 'end': 33.16}]",7.52,10.599999999999998,4,"[{'start': 0, 'end': 7.5}, {'start': 13.0, 'end': 1.1999999999999993}, {'start': 20.1, 'end': 1.8999999999999986}, {'start': 33.16, 'end': 0.0}]",2.6499999999999995
N-0987-RAT-1-bike.wav,19.200000000000003,2,"[{'start': 1.2, 'end': 13.9}, {'start': 15.0, 'end': 21.5}]",9.600000000000001,5.419999999999998,3,"[{'start': 0, 'end': 1.2}, {'start': 13.9, 'end': 1.0999999999999996}, {'start': 21.5, 'end': 3.120000000000001}]",1.806666666666666
N-1004-RAT-1-robb.wav,16.7,2,"[{'start': 1.1, 'end': 17.1}, {'start': 18.2, 'end': 18.9}]",8.35,2.1999999999999993,3,"[{'start': 0, 'end': 1.1}, {'start': 17.1, 'end': 1.0999999999999979}, {'start': 18.9, 'end': 0.0}]",0.7333333333333331
N-1017-RAT-1-robb.wav,23.099999999999998,6,"[{'start': 0.6, 'end': 1.2}, {'start': 4.3, 'end': 8.1}, {'start': 9.5, 'end': 14.4}, {'start': 16.4, 'end': 22.9}, {'start': 24.0, 'end': 25.3}, {'start': 26.3, 'end': 32.3}]",3.8499999999999996,11.120000000000001,7,"[{'start': 0, 'end': 0.6}, {'start': 1.2, 'end': 3.0999999999999996}, {'start': 8.1, 'end': 1.4000000000000004}, {'start': 14.4, 'end': 1.9999999999999982}, {'start': 22.9, 'end': 1.1000000000000014}, {'start': 25.3, 'end': 1.0}, {'start': 32.3, 'end': 1.9200000000000017}]",1.5885714285714287
N-0991-RAT-1-robb.wav,18.7,1,"[{'start': 1.0, 'end': 19.7}]",18.7,2.3000000000000007,2,"[{'start': 0, 'end': 1.0}, {'start': 19.7, 'end': 1.3000000000000007}]",1.1500000000000004
N-0942-RAT-1-bike.wav,6.399999999999999,3,"[{'start': 1.6, 'end': 5.1}, {'start': 7.3, 'end': 9.4}, {'start': 10.8, 'end': 11.6}]",2.133333333333333,8.440000000000001,4,"[{'start': 0, 'end': 1.6}, {'start': 5.1, 'end': 2.2}, {'start': 9.4, 'end': 1.4000000000000004}, {'start': 11.6, 'end': 3.24}]",2.1100000000000003
N-0981-RAT-1-robb.wav,14.5,2,"[{'start': 1.2, 'end': 8.4}, {'start': 9.6, 'end': 16.9}]",7.25,6.039999999999999,3,"[{'start': 0, 'end': 1.2}, {'start': 8.4, 'end': 1.1999999999999993}, {'start': 16.9, 'end': 3.6400000000000006}]",2.013333333333333
N-0909-RAT-1-bike.wav,36.080000000000005,1,"[{'start': 1.3, 'end': 37.38}]",36.080000000000005,1.2999999999999972,2,"[{'start': 0, 'end': 1.3}, {'start': 37.38, 'end': 0.0}]",0.6499999999999986
N-0916-RAT-1-bike.wav,65.28,3,"[{'start': 1.0, 'end': 21.7}, {'start': 22.8, 'end': 32.5}, {'start': 33.6, 'end': 68.48}]",21.76,3.200000000000003,4,"[{'start': 0, 'end': 1.0}, {'start': 21.7, 'end': 1.1000000000000014}, {'start': 32.5, 'end': 1.1000000000000014}, {'start': 68.48, 'end': 0.0}]",0.8000000000000007
N-0990-RAT-1-bike.wav,35.60000000000001,7,"[{'start': 3.1, 'end': 8.2}, {'start': 9.2, 'end': 17.6}, {'start': 19.4, 'end': 20.4}, {'start': 22.4, 'end': 24.2}, {'start': 25.9, 'end': 30.4}, {'start': 31.6, 'end': 35.2}, {'start': 39.4, 'end': 50.6}]",5.085714285714287,16.37999999999999,8,"[{'start': 0, 'end': 3.1}, {'start': 8.2, 'end': 1.0}, {'start': 17.6, 'end': 1.7999999999999972}, {'start': 20.4, 'end': 2.0}, {'start': 24.2, 'end': 1.6999999999999993}, {'start': 30.4, 'end': 1.2000000000000028}, {'start': 35.2, 'end': 4.199999999999996}, {'start': 50.6, 'end': 1.3799999999999955}]",2.0474999999999985
N-0926-RAT-1-bike.wav,18.6,4,"[{'start': 3.6, 'end': 13.2}, {'start': 16.0, 'end': 19.6}, {'start': 20.6, 'end': 23.2}, {'start': 25.5, 'end': 28.3}]",4.65,13.32,5,"[{'start': 0, 'end': 3.6}, {'start': 13.2, 'end': 2.8000000000000007}, {'start': 19.6, 'end': 1.0}, {'start': 23.2, 'end': 2.3000000000000007}, {'start': 28.3, 'end': 3.620000000000001}]",2.664
N-0987-RAT-1-robb.wav,30.3,1,"[{'start': 2.3, 'end': 32.6}]",30.3,2.34,2,"[{'start': 0, 'end': 2.3}, {'start': 32.6, 'end': 0.03999999999999915}]",1.17
N-0944-RAT-1-robb.wav,25.96,6,"[{'start': 0.5, 'end': 3.7}, {'start': 5.8, 'end': 12.6}, {'start': 16.5, 'end': 20.8}, {'start': 25.4, 'end': 28.3}, {'start': 32.3, 'end': 33.9}, {'start': 35.0, 'end': 42.16}]",4.326666666666667,16.199999999999996,7,"[{'start': 0, 'end': 0.5}, {'start': 3.7, 'end': 2.0999999999999996}, {'start': 12.6, 'end': 3.9000000000000004}, {'start': 20.8, 'end': 4.599999999999998}, {'start': 28.3, 'end': 3.9999999999999964}, {'start': 33.9, 'end': 1.1000000000000014}, {'start': 42.16, 'end': 0.0}]",2.3142857142857136
N-0944-RAT-1-bike.wav,25.4,8,"[{'start': 1.1, 'end': 2.9}, {'start': 7.7, 'end': 12.9}, {'start': 15.2, 'end': 17.1}, {'start': 18.5, 'end': 24.5}, {'start': 28.0, 'end': 31.2}, {'start': 34.0, 'end': 38.6}, {'start': 39.7, 'end': 41.0}, {'start': 42.9, 'end': 44.3}]",3.175,20.660000000000004,9,"[{'start': 0, 'end': 1.1}, {'start': 2.9, 'end': 4.800000000000001}, {'start': 12.9, 'end': 2.299999999999999}, {'start': 17.1, 'end': 1.3999999999999986}, {'start': 24.5, 'end': 3.5}, {'start': 31.2, 'end': 2.8000000000000007}, {'start': 38.6, 'end': 1.1000000000000014}, {'start': 41.0, 'end': 1.8999999999999986}, {'start': 44.3, 'end': 1.7600000000000051}]",2.295555555555556
N-0932-RAT-1-bike.wav,25.900000000000002,3,"[{'start': 2.9, 'end': 20.5}, {'start': 22.1, 'end': 27.6}, {'start': 28.7, 'end': 31.5}]",8.633333333333335,7.48,4,"[{'start': 0, 'end': 2.9}, {'start': 20.5, 'end': 1.6000000000000014}, {'start': 27.6, 'end': 1.0999999999999979}, {'start': 31.5, 'end': 1.8800000000000026}]",1.87
N-0940-RAT-1-bike.wav,13.5,3,"[{'start': 3.2, 'end': 8.2}, {'start': 9.5, 'end': 15.1}, {'start': 16.2, 'end': 19.1}]",4.5,8.54,4,"[{'start': 0, 'end': 3.2}, {'start': 8.2, 'end': 1.3000000000000007}, {'start': 15.1, 'end': 1.0999999999999996}, {'start': 19.1, 'end': 2.9399999999999977}]",2.135
N-1010-RAT-1-bike.wav,21.3,4,"[{'start': 2.0, 'end': 12.3}, {'start': 13.8, 'end': 14.8}, {'start': 16.2, 'end': 25.6}, {'start': 26.8, 'end': 27.4}]",5.325,6.140000000000001,5,"[{'start': 0, 'end': 2.0}, {'start': 12.3, 'end': 1.5}, {'start': 14.8, 'end': 1.3999999999999986}, {'start': 25.6, 'end': 1.1999999999999993}, {'start': 27.4, 'end': 0.0400000000000027}]",1.2280000000000002
N-0930-RAT-1-robb.wav,11.000000000000002,2,"[{'start': 9.1, 'end': 15.8}, {'start': 19.2, 'end': 23.5}]",5.500000000000001,15.539999999999997,3,"[{'start': 0, 'end': 9.1}, {'start': 15.8, 'end': 3.3999999999999986}, {'start': 23.5, 'end': 3.039999999999999}]",5.179999999999999
N-0906-RAT-1-bike.wav,34.50000000000001,9,"[{'start': 2.9, 'end': 9.0}, {'start': 11.8, 'end': 17.8}, {'start': 18.8, 'end': 23.2}, {'start': 24.4, 'end': 29.5}, {'start': 30.9, 'end': 33.4}, {'start': 35.0, 'end': 41.1}, {'start': 42.9, 'end': 43.6}, {'start': 45.8, 'end': 48.5}, {'start': 49.9, 'end': 50.8}]",3.833333333333334,18.279999999999994,10,"[{'start': 0, 'end': 2.9}, {'start': 9.0, 'end': 2.8000000000000007}, {'start': 17.8, 'end': 1.0}, {'start': 23.2, 'end': 1.1999999999999993}, {'start': 29.5, 'end': 1.3999999999999986}, {'start': 33.4, 'end': 1.6000000000000014}, {'start': 41.1, 'end': 1.7999999999999972}, {'start': 43.6, 'end': 2.1999999999999957}, {'start': 48.5, 'end': 1.3999999999999986}, {'start': 50.8, 'end': 1.980000000000004}]",1.8279999999999994
N-1003-RAT-1-bike.wav,36.16,9,"[{'start': 2.5, 'end': 5.3}, {'start': 6.9, 'end': 9.0}, {'start': 12.2, 'end': 14.9}, {'start': 16.4, 'end': 19.8}, {'start': 21.8, 'end': 24.5}, {'start': 27.3, 'end': 33.8}, {'start': 34.9, 'end': 38.5}, {'start': 40.2, 'end': 51.8}, {'start': 54.3, 'end': 55.06}]",4.017777777777777,18.900000000000006,10,"[{'start': 0, 'end': 2.5}, {'start': 5.3, 'end': 1.6000000000000005}, {'start': 9.0, 'end': 3.1999999999999993}, {'start': 14.9, 'end': 1.4999999999999982}, {'start': 19.8, 'end': 2.0}, {'start': 24.5, 'end': 2.8000000000000007}, {'start': 33.8, 'end': 1.1000000000000014}, {'start': 38.5, 'end': 1.7000000000000028}, {'start': 51.8, 'end': 2.5}, {'start': 55.06, 'end': 0.0}]",1.8900000000000006
N-0907-RAT-1-robb.wav,30.099999999999998,7,"[{'start': 2.3, 'end': 6.2}, {'start': 7.2, 'end': 10.3}, {'start': 11.5, 'end': 14.0}, {'start': 16.2, 'end': 21.3}, {'start': 29.2, 'end': 39.8}, {'start': 43.1, 'end': 44.9}, {'start': 46.0, 'end': 49.1}]",4.3,22.56,8,"[{'start': 0, 'end': 2.3}, {'start': 6.2, 'end': 1.0}, {'start': 10.3, 'end': 1.1999999999999993}, {'start': 14.0, 'end': 2.1999999999999993}, {'start': 21.3, 'end': 7.899999999999999}, {'start': 39.8, 'end': 3.3000000000000043}, {'start': 44.9, 'end': 1.1000000000000014}, {'start': 49.1, 'end': 3.559999999999995}]",2.82
N-0992-RAT-1-robb.wav,27.700000000000003,9,"[{'start': 3.2, 'end': 5.3}, {'start': 6.9, 'end': 7.9}, {'start': 9.1, 'end': 10.8}, {'start': 13.4, 'end': 14.9}, {'start': 17.8, 'end': 20.7}, {'start': 23.7, 'end': 26.5}, {'start': 29.0, 'end': 33.1}, {'start': 34.8, 'end': 37.2}, {'start': 38.6, 'end': 47.8}]",3.077777777777778,21.82,10,"[{'start': 0, 'end': 3.2}, {'start': 5.3, 'end': 1.6000000000000005}, {'start': 7.9, 'end': 1.1999999999999993}, {'start': 10.8, 'end': 2.5999999999999996}, {'start': 14.9, 'end': 2.9000000000000004}, {'start': 20.7, 'end': 3.0}, {'start': 26.5, 'end': 2.5}, {'start': 33.1, 'end': 1.6999999999999957}, {'start': 37.2, 'end': 1.3999999999999986}, {'start': 47.8, 'end': 1.720000000000006}]",2.182
N-0901-RAT-1-robb.wav,20.299999999999997,5,"[{'start': 0.5, 'end': 1.8}, {'start': 3.8, 'end': 7.4}, {'start': 9.5, 'end': 17.5}, {'start': 23.1, 'end': 24.4}, {'start': 25.6, 'end': 31.7}]",4.06,14.280000000000001,6,"[{'start': 0, 'end': 0.5}, {'start': 1.8, 'end': 1.9999999999999998}, {'start': 7.4, 'end': 2.0999999999999996}, {'start': 17.5, 'end': 5.600000000000001}, {'start': 24.4, 'end': 1.2000000000000028}, {'start': 31.7, 'end': 2.879999999999999}]",2.3800000000000003
N-0999-RAT-1-robb.wav,34.88000000000001,7,"[{'start': 1.6, 'end': 2.9}, {'start': 4.0, 'end': 15.2}, {'start': 16.4, 'end': 25.1}, {'start': 26.2, 'end': 30.4}, {'start': 32.3, 'end': 33.0}, {'start': 35.4, 'end': 40.1}, {'start': 46.0, 'end': 50.08}]",4.982857142857144,15.199999999999989,8,"[{'start': 0, 'end': 1.6}, {'start': 2.9, 'end': 1.1}, {'start': 15.2, 'end': 1.1999999999999993}, {'start': 25.1, 'end': 1.0999999999999979}, {'start': 30.4, 'end': 1.8999999999999986}, {'start': 33.0, 'end': 2.3999999999999986}, {'start': 40.1, 'end': 5.899999999999999}, {'start': 50.08, 'end': 0.0}]",1.8999999999999986
N-1006-RAT-1-robb.wav,28.28,1,"[{'start': 0.7, 'end': 28.98}]",28.28,0.6999999999999993,2,"[{'start': 0, 'end': 0.7}, {'start': 28.98, 'end': 0.0}]",0.34999999999999964
N-0962-RAT-1-bike.wav,2.8999999999999995,2,"[{'start': 6.6, 'end': 7.3}, {'start': 14.2, 'end': 16.4}]",1.4499999999999997,40.04,3,"[{'start': 0, 'end': 6.6}, {'start': 7.3, 'end': 6.8999999999999995}, {'start': 16.4, 'end': 26.54}]",13.346666666666666
N-0931-RAT-1-bike.wav,11.3,2,"[{'start': 3.2, 'end': 12.3}, {'start': 13.4, 'end': 15.6}]",5.65,6.5,3,"[{'start': 0, 'end': 3.2}, {'start': 12.3, 'end': 1.0999999999999996}, {'start': 15.6, 'end': 2.200000000000001}]",2.1666666666666665
N-1012-RAT-1-robb.wav,20.059999999999988,7,"[{'start': 1.6, 'end': 10.7}, {'start': 12.3, 'end': 14.5}, {'start': 17.5, 'end': 18.4}, {'start': 19.6, 'end': 21.0}, {'start': 25.1, 'end': 28.0}, {'start': 31.5, 'end': 33.0}, {'start': 38.6, 'end': 40.66}]",2.865714285714284,20.60000000000001,8,"[{'start': 0, 'end': 1.6}, {'start': 10.7, 'end': 1.6000000000000014}, {'start': 14.5, 'end': 3.0}, {'start': 18.4, 'end': 1.2000000000000028}, {'start': 21.0, 'end': 4.100000000000001}, {'start': 28.0, 'end': 3.5}, {'start': 33.0, 'end': 5.600000000000001}, {'start': 40.66, 'end': 0.0}]",2.575000000000001
N-0929-RAT-1-bike.wav,9.600000000000001,7,"[{'start': 6.2, 'end': 6.9}, {'start': 8.9, 'end': 10.4}, {'start': 15.9, 'end': 16.8}, {'start': 17.8, 'end': 18.7}, {'start': 22.2, 'end': 24.5}, {'start': 26.8, 'end': 29.3}, {'start': 30.5, 'end': 31.3}]",1.3714285714285717,85.68,8,"[{'start': 0, 'end': 6.2}, {'start': 6.9, 'end': 2.0}, {'start': 10.4, 'end': 5.5}, {'start': 16.8, 'end': 1.0}, {'start': 18.7, 'end': 3.5}, {'start': 24.5, 'end': 2.3000000000000007}, {'start': 29.3, 'end': 1.1999999999999993}, {'start': 31.3, 'end': 63.980000000000004}]",10.71
N-1004-RAT-1-bike.wav,39.2,1,"[{'start': 0.5, 'end': 39.7}]",39.2,2.1999999999999957,2,"[{'start': 0, 'end': 0.5}, {'start': 39.7, 'end': 1.6999999999999957}]",1.0999999999999979
N-0932-RAT-1-robb.wav,17.5,3,"[{'start': 2.1, 'end': 14.5}, {'start': 15.8, 'end': 18.9}, {'start': 19.9, 'end': 21.9}]",5.833333333333333,6.140000000000001,4,"[{'start': 0, 'end': 2.1}, {'start': 14.5, 'end': 1.3000000000000007}, {'start': 18.9, 'end': 1.0}, {'start': 21.9, 'end': 1.740000000000002}]",1.5350000000000001
N-1020-RAT-1-robb.wav,28.8,3,"[{'start': 0.7, 'end': 3.8}, {'start': 4.8, 'end': 28.3}, {'start': 30.8, 'end': 33.0}]",9.6,4.239999999999998,4,"[{'start': 0, 'end': 0.7}, {'start': 3.8, 'end': 1.0}, {'start': 28.3, 'end': 2.5}, {'start': 33.0, 'end': 0.03999999999999915}]",1.0599999999999996
N-0921-RAT-1-robb.wav,96.6,21,"[{'start': 2.6, 'end': 11.0}, {'start': 13.1, 'end': 22.4}, {'start': 23.9, 'end': 29.3}, {'start': 30.5, 'end': 43.6}, {'start': 44.7, 'end': 46.9}, {'start': 48.2, 'end': 50.3}, {'start': 51.5, 'end': 57.5}, {'start': 61.3, 'end': 70.6}, {'start': 71.8, 'end': 74.6}, {'start': 75.7, 'end': 77.7}, {'start': 78.8, 'end': 81.5}, {'start': 83.0, 'end': 91.2}, {'start': 93.9, 'end': 101.3}, {'start': 105.2, 'end': 106.3}, {'start': 107.9, 'end': 111.5}, {'start': 113.3, 'end': 115.3}, {'start': 116.7, 'end': 119.2}, {'start': 120.4, 'end': 121.1}, {'start': 122.9, 'end': 126.4}, {'start': 127.7, 'end': 128.8}, {'start': 130.1, 'end': 133.3}]",4.6,36.70000000000002,22,"[{'start': 0, 'end': 2.6}, {'start': 11.0, 'end': 2.0999999999999996}, {'start': 22.4, 'end': 1.5}, {'start': 29.3, 'end': 1.1999999999999993}, {'start': 43.6, 'end': 1.1000000000000014}, {'start': 46.9, 'end': 1.3000000000000043}, {'start': 50.3, 'end': 1.2000000000000028}, {'start': 57.5, 'end': 3.799999999999997}, {'start': 70.6, 'end': 1.2000000000000028}, {'start': 74.6, 'end': 1.1000000000000085}, {'start': 77.7, 'end': 1.0999999999999943}, {'start': 81.5, 'end': 1.5}, {'start': 91.2, 'end': 2.700000000000003}, {'start': 101.3, 'end': 3.9000000000000057}, {'start': 106.3, 'end': 1.6000000000000085}, {'start': 111.5, 'end': 1.7999999999999972}, {'start': 115.3, 'end': 1.4000000000000057}, {'start': 119.2, 'end': 1.2000000000000028}, {'start': 121.1, 'end': 1.8000000000000114}, {'start': 126.4, 'end': 1.2999999999999972}, {'start': 128.8, 'end': 1.299999999999983}, {'start': 133.3, 'end': 0.0}]",1.6681818181818189
N-0922-RAT-1-bike.wav,50.400000000000006,6,"[{'start': 3.8, 'end': 6.0}, {'start': 9.0, 'end': 11.2}, {'start': 12.4, 'end': 28.6}, {'start': 30.1, 'end': 41.6}, {'start': 43.6, 'end': 59.1}, {'start': 60.4, 'end': 63.2}]",8.4,18.78,7,"[{'start': 0, 'end': 3.8}, {'start': 6.0, 'end': 3.0}, {'start': 11.2, 'end': 1.200000000000001}, {'start': 28.6, 'end': 1.5}, {'start': 41.6, 'end': 2.0}, {'start': 59.1, 'end': 1.2999999999999972}, {'start': 63.2, 'end': 5.980000000000004}]",2.682857142857143
N-1016-RAT-1-robb.wav,14.68,1,"[{'start': 0.6, 'end': 15.28}]",14.68,0.5999999999999996,2,"[{'start': 0, 'end': 0.6}, {'start': 15.28, 'end': 0.0}]",0.2999999999999998
N-0960-RAT-1-bike.wav,40.2,8,"[{'start': 0.3, 'end': 1.5}, {'start': 4.6, 'end': 6.5}, {'start': 7.9, 'end': 8.6}, {'start': 9.7, 'end': 24.6}, {'start': 28.3, 'end': 29.4}, {'start': 31.0, 'end': 43.6}, {'start': 45.0, 'end': 45.9}, {'start': 46.9, 'end': 53.8}]",5.025,14.919999999999995,9,"[{'start': 0, 'end': 0.3}, {'start': 1.5, 'end': 3.0999999999999996}, {'start': 6.5, 'end': 1.4000000000000004}, {'start': 8.6, 'end': 1.0999999999999996}, {'start': 24.6, 'end': 3.6999999999999993}, {'start': 29.4, 'end': 1.6000000000000014}, {'start': 43.6, 'end': 1.3999999999999986}, {'start': 45.9, 'end': 1.0}, {'start': 53.8, 'end': 1.3200000000000003}]",1.6577777777777771
N-0907-RAT-1-bike.wav,34.6,11,"[{'start': 2.2, 'end': 3.8}, {'start': 6.7, 'end': 9.8}, {'start': 11.7, 'end': 13.0}, {'start': 15.4, 'end': 18.5}, {'start': 21.1, 'end': 28.1}, {'start': 30.6, 'end': 31.9}, {'start': 33.5, 'end': 35.4}, {'start': 37.9, 'end': 40.8}, {'start': 42.4, 'end': 46.0}, {'start': 48.6, 'end': 54.1}, {'start': 55.9, 'end': 59.2}]",3.1454545454545455,27.259999999999998,12,"[{'start': 0, 'end': 2.2}, {'start': 3.8, 'end': 2.9000000000000004}, {'start': 9.8, 'end': 1.8999999999999986}, {'start': 13.0, 'end': 2.4000000000000004}, {'start': 18.5, 'end': 2.6000000000000014}, {'start': 28.1, 'end': 2.5}, {'start': 31.9, 'end': 1.6000000000000014}, {'start': 35.4, 'end': 2.5}, {'start': 40.8, 'end': 1.6000000000000014}, {'start': 46.0, 'end': 2.6000000000000014}, {'start': 54.1, 'end': 1.7999999999999972}, {'start': 59.2, 'end': 2.6599999999999966}]",2.2716666666666665
N-1023-RAT-1-bike.wav,56.099999999999994,5,"[{'start': 4.0, 'end': 14.0}, {'start': 15.4, 'end': 26.7}, {'start': 27.7, 'end': 41.4}, {'start': 42.7, 'end': 45.4}, {'start': 46.9, 'end': 65.3}]",11.219999999999999,9.240000000000009,6,"[{'start': 0, 'end': 4.0}, {'start': 14.0, 'end': 1.4000000000000004}, {'start': 26.7, 'end': 1.0}, {'start': 41.4, 'end': 1.3000000000000043}, {'start': 45.4, 'end': 1.5}, {'start': 65.3, 'end': 0.04000000000000625}]",1.5400000000000016
N-1009-RAT-1-robb.wav,21.900000000000002,4,"[{'start': 1.7, 'end': 10.2}, {'start': 11.5, 'end': 13.8}, {'start': 16.5, 'end': 18.8}, {'start': 20.2, 'end': 29.0}]",5.4750000000000005,8.779999999999998,5,"[{'start': 0, 'end': 1.7}, {'start': 10.2, 'end': 1.3000000000000007}, {'start': 13.8, 'end': 2.6999999999999993}, {'start': 18.8, 'end': 1.3999999999999986}, {'start': 29.0, 'end': 1.6799999999999997}]",1.7559999999999996
N-0906-RAT-1-robb.wav,29.26000000000001,8,"[{'start': 1.4, 'end': 4.4}, {'start': 6.3, 'end': 14.1}, {'start': 15.4, 'end': 16.7}, {'start': 17.7, 'end': 18.8}, {'start': 19.9, 'end': 22.5}, {'start': 24.5, 'end': 26.0}, {'start': 27.9, 'end': 29.8}, {'start': 31.4, 'end': 41.46}]",3.657500000000001,12.199999999999992,9,"[{'start': 0, 'end': 1.4}, {'start': 4.4, 'end': 1.8999999999999995}, {'start': 14.1, 'end': 1.3000000000000007}, {'start': 16.7, 'end': 1.0}, {'start': 18.8, 'end': 1.0999999999999979}, {'start': 22.5, 'end': 2.0}, {'start': 26.0, 'end': 1.8999999999999986}, {'start': 29.8, 'end': 1.5999999999999979}, {'start': 41.46, 'end': 0.0}]",1.3555555555555547
N-0903-RAT-1-bike.wav,25.7,2,"[{'start': 1.6, 'end': 26.1}, {'start': 28.0, 'end': 29.2}]",12.85,4.640000000000001,3,"[{'start': 0, 'end': 1.6}, {'start': 26.1, 'end': 1.8999999999999986}, {'start': 29.2, 'end': 1.1400000000000006}]",1.5466666666666669
N-0939-RAT-1-robb.wav,21.68,1,"[{'start': 1.0, 'end': 22.68}]",21.68,1.0,2,"[{'start': 0, 'end': 1.0}, {'start': 22.68, 'end': 0.0}]",0.5
N-0930-RAT-1-bike.wav,24.400000000000006,6,"[{'start': 4.1, 'end': 12.3}, {'start': 13.4, 'end': 16.6}, {'start': 18.8, 'end': 21.3}, {'start': 22.4, 'end': 24.6}, {'start': 26.1, 'end': 31.7}, {'start': 33.5, 'end': 36.2}]",4.066666666666667,14.039999999999992,7,"[{'start': 0, 'end': 4.1}, {'start': 12.3, 'end': 1.0999999999999996}, {'start': 16.6, 'end': 2.1999999999999993}, {'start': 21.3, 'end': 1.0999999999999979}, {'start': 24.6, 'end': 1.5}, {'start': 31.7, 'end': 1.8000000000000007}, {'start': 36.2, 'end': 2.239999999999995}]",2.0057142857142845
N-1024-RAT-1-robb.wav,29.5,1,"[{'start': 0.5, 'end': 30.0}]",29.5,0.5199999999999996,2,"[{'start': 0, 'end': 0.5}, {'start': 30.0, 'end': 0.019999999999999574}]",0.2599999999999998
N-1007-RAT-1-bike.wav,52.3,6,"[{'start': 1.9, 'end': 15.1}, {'start': 16.3, 'end': 24.4}, {'start': 25.5, 'end': 31.6}, {'start': 32.9, 'end': 42.1}, {'start': 43.7, 'end': 50.6}, {'start': 53.0, 'end': 61.8}]",8.716666666666667,11.560000000000002,7,"[{'start': 0, 'end': 1.9}, {'start': 15.1, 'end': 1.200000000000001}, {'start': 24.4, 'end': 1.1000000000000014}, {'start': 31.6, 'end': 1.2999999999999972}, {'start': 42.1, 'end': 1.6000000000000014}, {'start': 50.6, 'end': 2.3999999999999986}, {'start': 61.8, 'end': 2.0600000000000023}]",1.6514285714285717
